time_s,Tc_K
0.502017662,1432.882447046
0.502020103,1433.770442785
0.502022549,1434.658650073
0.502025000,1435.547068596
0.502027456,1436.435697981
0.502029917,1437.324537883
0.502032384,1438.213587927
0.502034855,1439.102847768
0.502037332,1439.992317061
0.502039813,1440.881995461
0.502042300,1441.771882593
0.502044792,1442.661978109
0.502047289,1443.552281665
0.502049792,1444.442792883
0.502052299,1445.333511417
0.502054813,1446.224436890
0.502057331,1447.115568984
0.502059854,1448.006907323
0.502062383,1448.898451528
0.502064918,1449.790201283
0.502067458,1450.682156207
0.502070003,1451.574315955
0.502072553,1452.466680145
0.502075109,1453.359248429
0.502077671,1454.252020460
0.502080238,1455.144995855
0.502082810,1456.038174299
0.502085389,1456.931555410
0.502087972,1457.825138806
0.502090562,1458.718924139
0.502093157,1459.612911057
0.502095757,1460.507099212
0.502098363,1461.401488221
0.502100975,1462.296077732
0.502103593,1463.190867397
0.502106217,1464.085856831
0.502108846,1464.981045682
0.502111481,1465.876433602
0.502114122,1466.772020237
0.502116768,1467.667805204
0.502119421,1468.563788117
0.502122079,1469.459968658
0.502124744,1470.356346442
0.502127414,1471.252921116
0.502130091,1472.149692329
0.502132773,1473.046659693
0.502135461,1473.943822857
0.502138156,1474.841181467
0.502140857,1475.738735137
0.502143563,1476.636483513
0.502146276,1477.534426241
0.502148995,1478.432562970
0.502151721,1479.330893310
0.502154452,1480.229416908
0.502157190,1481.128133410
0.502159934,1482.027042427
0.502162685,1482.926143605
0.502165441,1483.825436590
0.502168205,1484.724920991
0.502170974,1485.624596491
0.502173750,1486.524462662
0.502176533,1487.424519187
0.502179322,1488.324765674
0.502182117,1489.225201804
0.502184920,1490.125827150
0.502187728,1491.026641393
0.502190544,1491.927644141
0.502193366,1492.828835039
0.502196195,1493.730213731
0.502199030,1494.631779825
0.502201873,1495.533532965
0.502204722,1496.435472794
0.502207578,1497.337598958
0.502210441,1498.239911063
0.502213310,1499.142408752
0.502216187,1500.045091669
0.502219071,1500.947959459
0.502221961,1501.851011726
0.502224859,1502.754248115
0.502227764,1503.657668268
0.502230676,1504.561271791
0.502233595,1505.465058365
0.502236521,1506.369027596
0.502239455,1507.273179126
0.502242396,1508.177512559
0.502245344,1509.082027578
0.502248299,1509.986723787
0.502251262,1510.891600789
0.502254232,1511.796658266
0.502257210,1512.701895861
0.502260195,1513.607313178
0.502263188,1514.512909859
0.502266188,1515.418685506
0.502269196,1516.324639803
0.502272212,1517.230772353
0.502275235,1518.137082796
0.502278266,1519.043570777
0.502281305,1519.950235938
0.502284351,1520.857077881
0.502287406,1521.764096247
0.502290468,1522.671290722
0.502293539,1523.578660865
0.502296617,1524.486206359
0.502299704,1525.393926806
0.502302798,1526.301821891
0.502305901,1527.209891213
0.502309011,1528.118134416
0.502312130,1529.026551100
0.502315258,1529.935140950
0.502318393,1530.843903566
0.502321537,1531.752838634
0.502324690,1532.661945753
0.502327851,1533.571224523
0.502331020,1534.480674631
0.502334198,1535.390295719
0.502337384,1536.300087387
0.502340579,1537.210049278
0.502343783,1538.120181034
0.502346996,1539.030482300
0.502350217,1539.940952717
0.502353448,1540.851591931
0.502356687,1541.762399584
0.502359935,1542.673375276
0.502363192,1543.584518648
0.502366458,1544.495829346
0.502369734,1545.407307059
0.502373016,1546.318452187
0.502376303,1547.228252469
0.502379593,1548.136710805
0.502382887,1549.043829888
0.502386185,1549.949612775
0.502389487,1550.854062120
0.502392792,1551.757180558
0.502396102,1552.658971095
0.502399415,1553.559436330
0.502402733,1554.458579231
0.502406054,1555.356402362
0.502409380,1556.252908462
0.502412709,1557.148100059
0.502416043,1558.041980053
0.502419380,1558.934550935
0.502422722,1559.825815375
0.502426068,1560.715776027
0.502429418,1561.604435330
0.502432772,1562.491796098
0.502436131,1563.377860736
0.502439494,1564.262631829
0.502442861,1565.146111944
0.502446232,1566.028303632
0.502449608,1566.909209230
0.502452987,1567.788831254
0.502456372,1568.667172206
0.502459761,1569.544234571
0.502463154,1570.420020816
0.502466551,1571.294533194
0.502469954,1572.167774341
0.502473360,1573.039746474
0.502476771,1573.910451998
0.502480187,1574.779893098
0.502483608,1575.648072347
0.502487033,1576.514991898
0.502490462,1577.380654295
0.502493897,1578.245061453
0.502497336,1579.108215884
0.502500780,1579.970119882
0.502504228,1580.830775517
0.502507682,1581.690185053
0.502511140,1582.548350939
0.502514603,1583.405274994
0.502518071,1584.260959640
0.502521544,1585.115407077
0.502525022,1585.968619282
0.502528505,1586.820598424
0.502531993,1587.671346658
0.502535486,1588.520866124
0.502538984,1589.369158735
0.502542487,1590.216226812
0.502545996,1591.062072239
0.502549509,1591.906697095
0.502553028,1592.750103445
0.502556552,1593.592293340
0.502560082,1594.433268603
0.502563616,1595.273031257
0.502567156,1596.111583517
0.502570702,1596.948927164
0.502574252,1597.785064175
0.502577809,1598.619996301
0.502581370,1599.453725701
0.502584938,1600.286254098
0.502588510,1601.117583410
0.502592089,1601.947715544
0.502595673,1602.776652390
0.502599263,1603.604395826
0.502602858,1604.430947500
0.502606459,1605.256309475
0.502610066,1606.080483372
0.502613679,1606.903471010
0.502617297,1607.725274197
0.502620922,1608.545894726
0.502624552,1609.365334159
0.502628189,1610.183594480
0.502631831,1611.000677221
0.502635479,1611.816584120
0.502639134,1612.631316902
0.502642794,1613.444877279
0.502646461,1614.257266946
0.502650134,1615.068487367
0.502653813,1615.878540433
0.502657499,1616.687427578
0.502661190,1617.495150446
0.502664888,1618.301710667
0.502668593,1619.107109856
0.502672304,1619.911349617
0.502676021,1620.714431314
0.502679745,1621.516356749
0.502683475,1622.317127260
0.502687212,1623.116744396
0.502690956,1623.915209694
0.502694707,1624.712524677
0.502698464,1625.508690856
0.502702228,1626.303709728
0.502705998,1627.097582548
0.502709776,1627.890311016
0.502713560,1628.681896361
0.502717352,1629.472340028
0.502721150,1630.261643448
0.502724956,1631.049808041
0.502728768,1631.836835213
0.502732588,1632.622726357
0.502736415,1633.407482619
0.502740249,1634.191105603
0.502744091,1634.973596426
0.502747940,1635.754956432
0.502751796,1636.535186949
0.502755659,1637.314289293
0.502759530,1638.092264769
0.502763409,1638.869114665
0.502767295,1639.644840262
0.502771189,1640.419442584
0.502775091,1641.192923124
0.502779000,1641.965282881
0.502782917,1642.736523084
0.502786842,1643.506644946
0.502790774,1644.275649669
0.502794715,1645.043538442
0.502798664,1645.810312443
0.502802621,1646.575972835
0.502806585,1647.340520769
0.502810558,1648.103957139
0.502814540,1648.866283318
0.502818529,1649.627500173
0.502822527,1650.387608804
0.502826533,1651.146610548
0.502830548,1651.904506233
0.502834571,1652.661296922
0.502838603,1653.416983667
0.502842643,1654.171567505
0.502846692,1654.925049462
0.502850750,1655.677430301
0.502854817,1656.428711275
0.502858892,1657.178893371
0.502862977,1657.927977312
0.502867070,1658.675964316
0.502871173,1659.422855078
0.502875284,1660.168650538
0.502879405,1660.913351619
0.502883535,1661.656959494
0.502887674,1662.399474804
0.502891823,1663.140898438
0.502895981,1663.881231272
0.502900149,1664.620474169
0.502904326,1665.358627719
0.502908513,1666.095693021
0.502912710,1666.831670900
0.502916916,1667.566562170
0.502921132,1668.300367367
0.502925359,1669.033087544
0.502929595,1669.764723209
0.502933841,1670.495275393
0.502938098,1671.224744578
0.502942364,1671.953131768
0.502946641,1672.680437421
0.502950929,1673.406662248
0.502955226,1674.131806949
0.502959535,1674.855872479
0.502963854,1675.578859244
0.502968183,1676.300767902
0.502972524,1677.021599103
0.502976875,1677.741353483
0.502981237,1678.460031663
0.502985610,1679.177634255
0.502989995,1679.894161855
0.502994390,1680.609615048
0.502998797,1681.323994127
0.503003215,1682.037299929
0.503007644,1682.749533000
0.503012085,1683.460693873
0.503016538,1684.170783067
0.503021002,1684.879800806
0.503025478,1685.587747867
0.503029966,1686.294624731
0.503034466,1687.000431580
0.503038979,1687.705169154
0.503043503,1688.408837893
0.503048039,1689.111437938
0.503052588,1689.812969992
0.503057149,1690.513434167
0.503061723,1691.212831140
0.503066309,1691.911160995
0.503070909,1692.608424385
0.503075521,1693.304621658
0.503080146,1693.999752853
0.503084784,1694.693818586
0.503089435,1695.386818868
0.503094099,1696.078754289
0.503098777,1696.769624830
0.503103468,1697.459431056
0.503108173,1698.148172919
0.503112892,1698.835850959
0.503117624,1699.522465097
0.503122371,1700.208015846
0.503127131,1700.892503099
0.503131906,1701.575927343
0.503136694,1702.258288438
0.503141498,1702.939586848
0.503146315,1703.619822711
0.503151148,1704.298995842
0.503155995,1704.977106664
0.503160857,1705.654154960
0.503165734,1706.330141125
0.503170626,1707.005065227
0.503175533,1707.678927001
0.503180456,1708.351726804
0.503185394,1709.023464658
0.503190348,1709.694140570
0.503195318,1710.363754213
0.503200303,1711.032305887
0.503205305,1711.699795555
0.503210323,1712.366223164
0.503215357,1713.031588647
0.503220408,1713.695891920
0.503225476,1714.359132885
0.503230560,1715.021311428
0.503235661,1715.682427418
0.503240779,1716.342480711
0.503245915,1717.001471144
0.503251068,1717.659398540
0.503256238,1718.316262706
0.503261426,1718.972063431
0.503266632,1719.626801516
0.503271856,1720.280475683
0.503277099,1720.933085675
0.503282359,1721.584631557
0.503287638,1722.235112695
0.503292936,1722.884529124
0.503298253,1723.532880518
0.503303589,1724.180166187
0.503308944,1724.826386119
0.503314319,1725.471539937
0.503319713,1726.115627246
0.503325127,1726.758647280
0.503330561,1727.400599963
0.503336015,1728.041484847
0.503341490,1728.681301466
0.503346985,1729.320049696
0.503352501,1729.957728672
0.503358038,1730.594337873
0.503363596,1731.229876760
0.503369175,1731.864345139
0.503374776,1732.497742067
0.503380399,1733.130067316
0.503386044,1733.761320270
0.503391711,1734.391499921
0.503397401,1735.020605989
0.503403113,1735.648637800
0.503408848,1736.275594658
0.503414607,1736.901475850
0.503420389,1737.526280640
0.503426194,1738.150008657
0.503432024,1738.772658739
0.503437878,1739.394230088
0.503443756,1740.014722277
0.503449658,1740.634134464
0.503455586,1741.252465398
0.503461539,1741.869714589
0.503467517,1742.485881132
0.503473521,1743.100964101
0.503479551,1743.714962546
0.503485607,1744.327875495
0.503491690,1744.939702358
0.503497800,1745.550441710
0.503503937,1746.160092917
0.503510101,1746.768654506
0.503516293,1747.376125798
0.503522514,1747.982505680
0.503528762,1748.587793016
0.503535039,1749.191986641
0.503541346,1749.795085369
0.503547682,1750.397088410
0.503554047,1750.997994101
0.503560442,1751.597801604
0.503566868,1752.196509198
0.503573325,1752.794115999
0.503579813,1753.390620663
0.503586332,1753.986021818
0.503592883,1754.580318504
0.503599466,1755.173508854
0.503606082,1755.765591856
0.503612731,1756.356565580
0.503619414,1756.946428963
0.503626130,1757.535180462
0.503632880,1758.122818506
0.503639665,1758.709341491
0.503646486,1759.294748246
0.503653341,1759.879036644
0.503660233,1760.462205456
0.503667161,1761.044252953
0.503674126,1761.625177378
0.503681129,1762.204976937
0.503688169,1762.783649806
0.503695247,1763.361194604
0.503702365,1763.937609438
0.503709521,1764.512891895
0.503716718,1765.087040500
0.503723955,1765.660053744
0.503731233,1766.231929098
0.503738552,1766.802664490
0.503745914,1767.372258310
0.503753318,1767.940708409
0.503760765,1768.508012603
0.503768256,1769.074168664
0.503775791,1769.639174840
0.503783372,1770.203028310
0.503790998,1770.765727245
0.503798671,1771.327269255
0.503806390,1771.887652437
0.503814157,1772.446873785
0.503821972,1773.004931314
0.503829837,1773.561821922
0.503837751,1774.117544082
0.503845716,1774.672094594
0.503853732,1775.225470754
0.503861800,1775.777670363
0.503869921,1776.328690623
0.503878095,1776.878528682
0.503886324,1777.427181640
0.503894608,1777.974647114
0.503902948,1778.520922100
0.503911346,1779.066003538
0.503919801,1779.609888317
0.503928315,1780.152573852
0.503936889,1780.694056328
0.503945523,1781.234333055
0.503954220,1781.773401291
0.503962979,1782.311257030
0.503971802,1782.847897416
0.503980690,1783.383318922
0.503989644,1783.917517956
0.503998665,1784.450491487
0.504007754,1784.982235793
0.504016912,1785.512747081
0.504026142,1786.042021491
0.504035443,1786.570055735
0.504044817,1787.096845810
0.504054266,1787.622387635
0.504063791,1788.146677718
0.504073392,1788.669711159
0.504083073,1789.191484317
0.504092834,1789.711993478
0.504102676,1790.231234168
0.504112601,1790.749201824
0.504122611,1791.265891797
0.504132707,1791.781300052
0.504142892,1792.295421761
0.504153166,1792.808251999
0.504163532,1793.319786471
0.504173991,1793.830020058
0.504184545,1794.338947542
0.504195197,1794.846564344
0.504205948,1795.352865035
0.504216800,1795.857844078
0.504227756,1796.361496588
0.504238817,1796.863816800
0.504249987,1797.364799617
0.504261266,1797.864439033
0.504272659,1798.362728919
0.504284166,1798.859663825
0.504295792,1799.355237361
0.504307537,1799.849442999
0.504319407,1800.342274909
0.504331402,1800.833726280
0.504343526,1801.323791007
0.504355783,1801.812461980
0.504368175,1802.299732806
0.504380706,1802.785596054
0.504393379,1803.270045021
0.504406198,1803.753071027
0.504419166,1804.234667956
0.504432288,1804.714827675
0.504445567,1805.193541856
0.504459007,1805.670802928
0.504472613,1806.146602162
0.504486389,1806.620931600
0.504500340,1807.093783077
0.504514470,1807.565146204
0.504528786,1808.035013401
0.504543292,1808.503374807
0.504557993,1808.970220309
0.504572896,1809.435540590
0.504588007,1809.899326084
0.504603331,1810.361565861
0.504618875,1810.822249809
0.504634647,1811.281366397
0.504650654,1811.738904919
0.504666902,1812.194854363
0.504683401,1812.649202203
0.504700158,1813.101936753
0.504717183,1813.553045976
0.504734484,1814.002516216
0.504752071,1814.450334670
0.504769955,1814.896488126
0.504788147,1815.340961638
0.504806657,1815.783741113
0.504825498,1816.224811993
0.504844683,1816.664159227
0.504864225,1817.101765833
0.504884139,1817.537615683
0.504904440,1817.971692076
0.504925144,1818.403977705
0.504946269,1818.834454623
0.504967833,1819.263102635
0.504989855,1819.689903984
0.505012356,1820.114836926
0.505035360,1820.537882207
0.505058890,1820.959016339
0.505082972,1821.378216613
0.505107634,1821.795459342
0.505132905,1822.210721640
0.505158820,1822.623975791
0.505185411,1823.035196691
0.505212718,1823.444356035
0.505240782,1823.851424131
0.505269648,1824.256369791
0.505299365,1824.659160213
0.505329987,1825.059763087
0.505361573,1825.458141994
0.505394189,1825.854258443
0.505427906,1826.248074152
0.505462805,1826.639548501
0.505498975,1827.028632958
0.505536515,1827.415284115
0.505575536,1827.799449822
0.505616166,1828.181077216
0.505658546,1828.560109491
0.505702839,1828.936485413
0.505749233,1829.310138742
0.505797942,1829.680997546
0.505849217,1830.048983377
0.505903352,1830.414014291
0.505960693,1830.775995749
0.506021656,1831.134827512
0.506086740,1831.490397724
0.506156560,1831.842580594
0.506231874,1832.191233385
0.506313642,1832.536204610
0.506403102,1832.877305020
0.506501883,1833.214326349
0.506612195,1833.547018607
0.506737143,1833.875093480
0.506881281,1834.198175479
0.507051688,1834.515808947
0.507260250,1834.827391527
0.507529290,1835.132073486
0.507908842,1835.428550140
0.508554765,1835.714549957
0.510733279,1835.983271596
0.512372084,1835.746848451
0.514139209,1836.005616291
0.516128908,1835.774889376
0.517641046,1836.039484402
0.520240144,1835.774425278
0.521603746,1836.116041778
0.526012678,1835.502424987
0.527000758,1836.228400408
0.529240760,1835.730354162
0.530172076,1836.259131080
0.532184641,1835.848503702
0.533344640,1836.370092284
0.534986347,1835.881780779
0.536314391,1836.480109494
0.537711118,1835.931320461
0.539246858,1836.590732150
0.540463345,1835.995111574
0.542283271,1836.705096852
0.543356172,1836.072795522
0.545613471,1836.829268509
0.546563331,1836.167436421
0.549639128,1836.976961512
0.550473323,1836.290317996
0.555985598,1837.205037611
0.556685417,1836.494605793
0.577933755,1836.503137005
0.579685688,1837.220626867
0.580808871,1836.583846687
0.582957988,1837.338587342
0.583950934,1836.677663537
0.586801407,1837.476986436
0.587674963,1836.794757813
0.592318404,1837.673336226
0.593063224,1836.970951086
0.620308862,1838.310049656
0.620899021,1837.566046342
0.623835245,1836.894537539
0.624912689,1837.700127592
0.626978492,1837.008387414
0.628206333,1837.809346973
0.629869338,1837.109907024
0.631277278,1837.910953088
0.632685065,1837.207082744
0.634327033,1838.011685633
0.635549017,1837.304823971
0.637524359,1838.117358335
0.638597998,1837.408075552
0.641117124,1838.236383539
0.642061956,1837.524923798
0.645726692,1838.389538247
0.646545494,1837.675773909
0.655453201,1838.713656176
0.656092163,1837.996834230
0.660442844,1837.403489236
0.661472311,1838.176955558
0.663847568,1837.518687542
0.665025110,1838.295634114
0.666855187,1837.619593442
0.668203115,1838.401616016
0.669722382,1837.715800907
0.671285447,1838.504412481
0.672590261,1837.811774089
0.674449433,1838.609871520
0.675589368,1837.912212389
0.677907244,1838.725195235
0.678908976,1838.023395183
0.682096686,1838.865103194
0.682970152,1838.159490165
0.688862251,1839.090992618
0.689586081,1838.381587684
0.704982470,1838.163453011
0.706360339,1838.946840270
0.707879238,1838.263044535
0.709484391,1839.050105351
0.710788696,1838.361168198
0.712710113,1839.157207835
0.713848434,1838.463843197
0.716270469,1839.275554581
0.717268689,1838.578371024
0.720684130,1839.422882266
0.721550151,1838.721857399
0.728568518,1839.686216825
0.729268862,1838.980911578
0.737045855,1838.512398488
0.738133263,1839.278231787
0.740413869,1838.626277389
0.741661952,1839.395910748
0.743446091,1838.728084707
0.744884640,1839.503337331
0.746373637,1838.826089788
0.748059924,1839.609059774
0.749340659,1838.925316378
0.751382695,1839.719844655
0.752500069,1839.031020035
0.755132960,1839.844743787
0.756109866,1839.151844913
0.760041901,1840.008537613
0.760880763,1839.311691689
0.772184869,1840.414548361
0.772806471,1839.712111347
0.775872285,1839.090693204
0.777020174,1839.852773130
0.779143383,1839.200703993
0.780463426,1839.967545579
0.782161800,1839.301723147
0.783692911,1840.075139898
0.785123529,1839.400763670
0.786938829,1840.183288356
0.788174071,1839.502828166
0.790417752,1840.299125796
0.791495472,1839.613878901
0.794513779,1840.435590256
0.795450882,1839.746281921
0.800575840,1840.637708964
0.801361280,1839.944261868
0.849818027,1841.276417779
0.850689629,1840.597924260
0.861524992,1841.681177254
0.862172803,1840.986125347
0.865519465,1840.376983679
0.866689243,1841.135437128
0.868909661,1840.495202722
0.870263484,1841.253940359
0.872018219,1840.600238206
0.873597477,1841.364574653
0.875065675,1840.702333480
0.876951546,1841.476031376
0.878212847,1840.807610482
0.880570622,1841.596325375
0.881665619,1840.922972219
0.884914110,1841.740927351
0.885859542,1841.063197905
0.891861306,1841.972467528
0.892637213,1841.290101645
0.908851643,1841.123062455
0.910412826,1841.887952549
0.911930056,1841.228821541
0.913792973,1841.998977727
0.915090966,1841.335328289
0.917411518,1842.118664380
0.918535561,1841.450557414
0.921701229,1842.261154707
0.922671133,1841.588813682
0.928293544,1842.480368643
0.929094623,1841.803659292
0.956451827,1842.015338242
0.960005256,1842.852561027
0.960942643,1842.171745970
0.968559161,1843.117076245
0.969304591,1842.448674153
0.976211999,1841.992487540
0.977395965,1842.718961989
0.979827737,1842.106448750
0.981203780,1842.846449540
0.983070528,1842.213116531
0.984682840,1842.962502329
0.986223686,1842.317825330
0.988159226,1843.078156708
0.989471695,1842.426023366
0.991910525,1843.202815876
0.993042261,1842.545086309
0.996456325,1843.353931803
0.997426296,1842.691366878
1.004131606,1843.609336404
1.004912989,1842.941607925
1.015276294,1842.592745017
1.016575699,1843.331793648
1.018668056,1842.707752645
1.020187370,1843.451451216
1.021869399,1842.814945625
1.023675686,1843.567164910
1.025090284,1842.922470377
1.027319125,1843.687936782
1.028532553,1843.037318240
1.031503147,1843.826785087
1.032546318,1843.171128786
1.037398119,1844.022626777
1.038269114,1843.362110414
1.066402182,1844.687223707
1.067043482,1844.024115784
1.069576130,1843.423645825
1.070987877,1844.155306697
1.072907043,1843.534318782
1.074571260,1844.274324051
1.076145160,1843.641983386
1.078158817,1844.393463516
1.079492884,1843.753403218
1.082064057,1844.523057114
1.083208542,1843.877199387
1.086919327,1844.684142861
1.087892062,1844.033274900
1.096297259,1844.995595379
1.097051396,1844.338986934
1.102749717,1843.846126504
1.103976677,1844.569588537
1.106496854,1843.972046778
1.107936856,1844.700914660
1.109851041,1844.083971892
1.111554624,1844.820844084
1.113124852,1844.193008519
1.115197912,1844.941598258
1.116527909,1844.306254887
1.119203162,1845.074222918
1.120341897,1844.433210346
1.124307104,1845.243437106
1.125269513,1844.597304747
1.135783287,1845.624527913
1.136497144,1844.971861182
1.140300720,1844.421209169
1.141589172,1845.140974675
1.143948657,1844.543047240
1.145463987,1845.269442270
1.147296526,1844.654556453
1.149102816,1845.389953562
1.150618361,1844.765106082
1.152848741,1845.514019546
1.154135512,1844.882153941
1.157102609,1845.654760860
1.158201274,1845.017389457
1.162998766,1845.850277502
1.163912295,1845.207553308
1.189415565,1846.531426629
1.190045680,1845.883973625
1.192196106,1845.286504420
1.193837656,1846.009730827
1.195552845,1845.397889306
1.197537692,1846.132273280
1.198970579,1845.511310766
1.201491385,1846.263182301
1.202710211,1845.635534438
1.206287052,1846.421905254
1.207319025,1845.788768125
1.214712109,1846.700532505
1.215525180,1846.061734507
1.223739355,1845.668473108
1.225067954,1846.379150316
1.227451923,1845.792753821
1.229023256,1846.509928423
1.230869392,1845.906548124
1.232756976,1846.633374061
1.234279614,1846.019863708
1.236640259,1846.761666328
1.237928514,1846.141029724
1.241152635,1846.910751933
1.242245564,1846.284354627
1.247926746,1847.135068927
1.248816983,1846.502794993
1.284239877,1847.015607186
1.323932424,1848.359686578
1.325250557,1847.349656744
1.327822998,1848.226191937
1.329045000,1847.529485368
1.332877623,1848.330423656
1.333922442,1847.699523664
1.342998739,1848.638174171
1.343794427,1848.022956400
1.349050212,1847.560465732
1.350404970,1848.242239021
1.352963291,1847.683589666
1.354575577,1848.380712579
1.356510650,1847.799414505
1.358460955,1848.509257021
1.360039062,1847.915657540
1.362503407,1848.642754737
1.363827821,1848.040854908
1.367264315,1848.799835812
1.368378082,1848.191372600
1.374906601,1849.052014564
1.375793877,1848.437100764
1.389773643,1848.254024595
1.391485299,1848.958611061
1.393316590,1848.373929838
1.395414068,1849.087098510
1.396922151,1848.493935779
1.399639523,1849.225725158
1.400907123,1848.626011487
1.404938880,1849.399654913
1.405995312,1848.794344717
1.416525454,1849.781651346
1.417299663,1849.168747315
1.421378267,1848.664138980
1.422803723,1849.350234160
1.425246067,1848.792640032
1.426954775,1849.486858378
1.428831793,1848.911293818
1.430924798,1849.617379544
1.432462292,1849.031344564
1.435171069,1849.756975314
1.436459603,1849.163326535
1.440463794,1849.931086252
1.441536023,1849.331121527
1.451732116,1850.301632694
1.452522095,1849.694410623
1.456866396,1849.203939919
1.458297400,1849.884746606
1.460788302,1849.333869468
1.462507287,1850.023239304
1.464409456,1849.453388922
1.466519177,1850.155141228
1.468072340,1849.574292571
1.470810728,1850.296083345
1.472109408,1849.707586731
1.476185290,1850.472683830
1.477262947,1849.877744694
1.488082924,1850.863672427
1.488865725,1850.261127412
1.492834878,1849.762708059
1.494308172,1850.440237564
1.496734467,1849.891937871
1.498510266,1850.578264881
1.500378343,1850.012148606
1.502574012,1850.711604249
1.504102749,1850.135074746
1.506996902,1850.856660480
1.508273572,1850.272579603
1.512766618,1851.045902392
1.513817384,1850.455399380
1.530721563,1851.635656160
1.531399294,1851.035836255
1.533578088,1850.484508462
1.535525047,1851.171202373
1.537252179,1850.605646721
1.539716360,1851.308483348
1.541143563,1850.733859902
1.544570759,1851.467598765
1.545759122,1850.885894623
1.552144123,1851.715608476
1.553086547,1851.127263963
1.570334212,1851.075118439
1.572489843,1851.769319826
1.574088816,1851.201151168
1.576913624,1851.912672082
1.578242227,1851.338605029
1.582534892,1852.095649631
1.583628427,1851.515956898
1.596750644,1852.561187330
1.597505894,1851.973008304
1.600558024,1851.459261542
1.602219129,1852.127392654
1.604377077,1851.585165709
1.606413159,1852.264600275
1.608125944,1851.708512754
1.610739977,1852.405968529
1.612152675,1851.840905469
1.615911243,1852.575004008
1.617079482,1852.002745592
1.625168605,1852.877708376
1.626060558,1852.298011554
1.633407644,1851.929343965
1.634920345,1852.588980321
1.637476101,1852.064044743
1.639316395,1852.732673067
1.641250970,1852.188218643
1.643551847,1852.871048258
1.645120011,1852.315311825
1.648212899,1853.023192249
1.649510891,1852.459512374
1.654583935,1853.231064815
1.655634627,1852.660537990
1.684712622,1853.984037165
1.685414307,1853.407537490
1.687634576,1852.880011658
1.689713280,1853.547958943
1.691461155,1853.005301848
1.694150074,1853.692692658
1.695583730,1853.140307091
1.699514566,1853.867436776
1.700692471,1853.307623488
1.709879367,1854.205418228
1.710755323,1853.637458360
1.716375297,1853.223899732
1.717914052,1853.871543151
1.720539935,1853.360909699
1.722422304,1854.018489853
1.724391378,1853.487238716
1.726761835,1854.159757574
1.728349546,1853.616856856
1.731579102,1854.316532864
1.732886141,1853.765289974
1.738406774,1854.538613418
1.739452042,1853.980101307
1.784140021,1855.311077012
1.785086625,1854.760865164
1.793860632,1854.470917749
1.795511469,1855.099967986
1.797974679,1854.600361181
1.800010364,1855.247067075
1.801892775,1854.726662035
1.804511981,1855.393871510
1.806035743,1854.861271446
1.809795125,1855.565746670
1.811040760,1855.024365226
1.818971636,1855.863694005
1.819917558,1855.313938869
1.828103827,1854.999072320
1.829745444,1855.634418004
1.832270377,1855.136009531
1.834300250,1855.782128717
1.836216051,1855.264986247
1.838829307,1855.928737471
1.840375124,1855.400649958
1.844121380,1856.100143656
1.845382772,1855.563803922
1.853213779,1856.394530035
1.854172246,1855.850154420
1.862739399,1855.552417093
1.864414449,1856.183621339
1.866910746,1855.689485723
1.868989805,1856.331639525
1.870889703,1855.819332026
1.873587166,1856.480302752
1.875119813,1855.957012537
1.879061579,1856.657313126
1.880307652,1856.125791151
1.889377881,1856.990746629
1.890299340,1856.450734912
1.896321766,1856.075523371
1.897957322,1856.699374466
1.900611460,1856.215615187
1.902640469,1856.850837815
1.904621179,1856.346240411
1.907236761,1856.999230197
1.908823301,1856.482811098
1.912572870,1857.171489321
1.913861886,1856.646449462
1.921665263,1857.465204800
1.922642130,1856.931580374
1.931466838,1856.651403364
1.933191156,1857.274091665
1.935675444,1856.789358940
1.937829797,1857.423687910
1.939721470,1856.921104338
1.942552225,1857.575824455
1.944074829,1857.062403460
1.948345843,1857.762535009
1.949574541,1857.240798294
1.961519835,1858.187284092
1.962373746,1857.655884582
1.966127570,1857.217373913
1.967916793,1857.834905893
1.970315984,1857.353423185
1.972565481,1857.984743617
1.974408753,1857.486171934
1.977411506,1858.140763093
1.978896671,1857.631510374
1.983638190,1858.341145285
1.984826840,1857.823514726
2.004998242,1859.028831318
2.005703883,1858.499479467
2.007633696,1858.008723001
2.010508516,1858.653901173
2.012053552,1858.151645296
2.016435920,1858.844325885
2.017676136,1858.333344730
2.030827880,1859.306905180
2.031666433,1858.785596146
2.034970727,1858.342849459
2.036891689,1858.953660091
2.039149995,1858.478098012
2.041602643,1859.104950865
2.043360639,1858.614089771
2.046759161,1859.270337619
2.048174470,1858.769487010
2.054249057,1859.510493863
2.055352156,1859.001043308
2.090275526,1859.578293757
2.105485008,1859.639704799
2.107964830,1860.071786943
2.109872171,1859.718029591
2.113229243,1860.270340989
2.114723729,1859.843799576
2.120463315,1860.535949030
2.121617034,1860.055988129
2.165966931,1861.394983340
2.167072767,1860.829405025
2.195038669,1860.856153742
2.198786853,1862.213449729
2.200331418,1861.078758295
2.203540495,1861.891622197
2.205001163,1861.300498851
2.210704698,1862.035151409
2.211872803,1861.531727558
2.264204080,1862.843936941
2.265200356,1862.472766166
2.270573183,1862.294311698
2.272545469,1862.696225338
2.275211877,1862.370014042
2.277717288,1862.873081306
2.279673899,1862.480064696
2.283135489,1863.059934331
2.284665124,1862.625383297
2.290851753,1863.320332850
2.292020140,1862.855904812
2.326626586,1863.479641899
2.338933987,1863.166204375
2.340960010,1863.986108539
2.343114472,1863.442834766
2.345920314,1864.100392971
2.347634921,1863.618536545
2.351936468,1864.263239496
